comparacoesAVL	tamanhoAVL	comparacoesABB	tamanhoABB
16	36982	25	36982
17	39466	18	39466
16	9888	17	9888
16	57411	30	57411
12	23839	28	23839
17	51458	23	51458
17	24624	27	24624
15	49988	25	49988
17	48548	27	48548
15	47462	24	47462
15	52047	28	52047
16	33635	21	33635
14	22049	22	22049
16	39016	36	39016
16	7112	15	7112
10	2006	16	2006
13	16161	23	16161
17	56554	24	56554
15	25335	22	25335
16	19669	21	19669
18	58291	25	58291
17	56958	17	56958
11	2422	19	2422
14	17195	23	17195
12	6720	23	6720
16	47019	19	47019
15	44152	22	44152
17	1329	22	1329
14	24000	22	24000
16	23618	31	23618
16	11217	18	11217
18	57762	20	57762
17	47456	25	47456
17	39026	14	39026
13	13795	24	13795
15	27574	24	27574
15	22550	19	22550
12	5841	21	5841
15	9624	20	9624
16	32536	23	32536
16	4242	16	4242
15	24991	25	24991
16	39647	33	39647
13	6247	16	6247
14	30750	18	30750
14	39153	24	39153
13	6486	19	6486
17	50418	23	50418
15	37443	23	37443
16	7195	25	7195
14	23727	28	23727
18	16216	19	16216
12	741	14	741
17	30446	17	30446
15	3234	23	3234
17	44892	24	44892
16	8127	13	8127
15	44861	29	44861
17	55695	22	55695
14	1347	10	1347
16	8669	19	8669
16	34720	21	34720
15	36435	19	36435
15	22463	23	22463
9	2293	10	2293
17	58985	28	58985
17	28304	28	28304
13	48269	22	48269
16	31520	19	31520
15	32545	27	32545
17	49611	24	49611
14	11167	15	11167
17	15143	22	15143
14	30762	25	30762
13	18268	21	18268
16	54295	30	54295
17	45037	27	45037
15	31737	17	31737
16	57145	28	57145
17	8763	19	8763
16	47953	22	47953
15	57885	24	57885
17	39209	18	39209
14	27538	28	27538
16	19128	17	19128
15	23687	22	23687
16	31123	15	31123
14	3989	17	3989
16	19381	16	19381
13	8821	19	8821
15	49009	24	49009
15	54100	24	54100
14	21607	21	21607
13	11471	11	11471
14	32745	22	32745
13	20591	24	20591
14	16126	28	16126
15	28463	20	28463
16	25022	25	25022
17	46975	20	46975
13	15981	15	15981
12	40165	18	40165
16	34248	24	34248
14	10811	21	10811
13	7686	22	7686
15	19284	8	19284
16	41182	23	41182
10	4398	16	4398
16	15418	16	15418
14	19958	20	19958
16	10741	14	10741
16	43644	31	43644
15	18215	21	18215
15	14886	20	14886
16	3024	19	3024
12	3387	21	3387
14	3894	14	3894
15	33476	18	33476
13	1346	18	1346
15	51716	21	51716
16	6220	11	6220
18	58288	19	58288
16	3584	14	3584
16	26750	23	26750
14	9215	16	9215
15	50558	23	50558
15	42730	21	42730
18	25731	23	25731
17	44646	17	44646
17	53329	16	53329
12	12894	18	12894
15	28683	28	28683
17	48964	24	48964
15	31793	14	31793
14	9865	22	9865
16	29714	18	29714
14	14996	12	14996
14	2088	16	2088
14	36179	15	36179
11	9667	19	9667
15	56655	12	56655
13	12690	16	12690
17	36393	14	36393
17	7661	15	7661
16	28736	25	28736
14	12378	19	12378
15	43570	18	43570
14	8671	22	8671
15	39127	20	39127
14	29136	20	29136
17	59229	17	59229
16	58209	33	58209
14	31219	14	31219
15	20226	19	20226
15	27889	19	27889
17	44112	20	44112
15	25260	16	25260
15	16853	30	16853
16	52256	15	52256
15	11476	19	11476
16	46566	15	46566
14	7251	18	7251
14	13110	24	13110
15	45690	26	45690
16	25640	25	25640
15	22254	25	22254
18	53056	21	53056
17	11296	21	11296
13	31441	15	31441
10	716	13	716
15	45530	22	45530
15	38900	23	38900
17	57907	29	57907
15	56365	29	56365
17	47570	28	47570
14	13386	18	13386
14	1853	19	1853
16	23150	17	23150
15	47946	26	47946
15	33071	17	33071
17	19727	19	19727
17	15834	25	15834
16	17182	10	17182
14	9038	20	9038
16	9437	24	9437
15	56462	29	56462
15	53039	19	53039
15	45923	19	45923
16	44543	24	44543
17	15080	21	15080
15	11563	17	11563
14	6796	15	6796
17	10128	16	10128
17	40970	21	40970
17	54443	17	54443
16	41568	27	41568
14	18037	23	18037
16	28255	24	28255
13	27097	20	27097
16	54481	36	54481
11	7154	19	7154
17	25004	22	25004
17	27197	26	27197
15	29049	23	29049
17	54225	26	54225
10	2686	11	2686
14	2119	11	2119
15	13951	16	13951
17	18519	24	18519
17	55652	20	55652
15	35289	24	35289
15	27557	13	27557
16	41440	19	41440
14	8103	20	8103
18	59511	28	59511
15	10830	18	10830
16	54025	22	54025
13	20405	13	20405
14	2262	15	2262
17	41939	19	41939
14	12389	28	12389
17	57995	18	57995
16	53956	25	53956
16	2601	17	2601
15	21052	24	21052
14	11777	22	11777
15	46106	30	46106
16	15325	16	15325
16	17181	18	17181
15	47757	32	47757
13	39832	19	39832
16	22844	29	22844
14	1707	15	1707
17	34703	24	34703
15	54848	22	54848
17	36996	25	36996
15	38611	29	38611
16	12639	11	12639
14	45098	30	45098
17	38121	22	38121
17	23469	21	23469
13	15474	19	15474
16	34878	26	34878
17	2082	18	2082
15	57413	24	57413
17	38430	20	38430
15	14470	20	14470
16	56672	27	56672
15	12776	17	12776
10	8425	18	8425
16	13968	21	13968
15	15377	11	15377
14	5828	13	5828
16	25744	19	25744
12	1482	12	1482
9	4587	20	4587
12	17421	20	17421
17	55014	24	55014
18	41733	22	41733
16	42770	22	42770
17	57917	22	57917
14	989	18	989
17	20829	19	20829
16	8971	21	8971
17	32188	21	32188
16	34176	25	34176
14	47581	18	47581
18	44827	29	44827
16	55625	29	55625
14	2053	12	2053
14	44647	17	44647
15	11098	21	11098
18	46728	21	46728
16	8510	22	8510
15	15359	16	15359
16	1197	19	1197
15	4487	15	4487
17	45973	31	45973
17	55501	16	55501
15	19863	18	19863
18	51800	23	51800
15	57597	18	57597
15	57696	27	57696
15	32738	23	32738
13	15017	14	15017
15	29062	12	29062
17	53162	18	53162
16	48183	22	48183
17	48739	34	48739
16	54150	26	54150
12	9011	19	9011
17	57709	22	57709
11	2690	12	2690
16	45289	20	45289
18	47516	25	47516
13	38810	24	38810
16	23693	17	23693
8	623	13	623
16	55241	24	55241
12	11121	16	11121
17	52333	28	52333
15	32789	28	32789
17	52654	23	52654
18	56819	20	56819
15	18761	31	18761
16	48155	22	48155
15	53033	22	53033
16	46912	23	46912
16	50729	25	50729
14	19650	21	19650
15	37119	27	37119
17	56142	25	56142
15	10472	24	10472
14	30280	24	30280
16	44324	25	44324
16	35562	19	35562
13	781	17	781
15	29687	25	29687
14	9622	17	9622
14	3470	13	3470
16	12872	25	12872
15	31262	19	31262
13	27337	17	27337
15	28034	20	28034
16	54954	25	54954
17	54293	17	54293
16	55576	25	55576
13	31090	22	31090
17	41765	27	41765
17	47909	23	47909
14	3878	16	3878
17	34419	30	34419
17	21079	23	21079
16	58990	25	58990
13	14112	19	14112
16	45902	26	45902
15	21027	15	21027
15	41192	25	41192
16	41903	26	41903
16	58145	28	58145
15	28726	20	28726
13	4776	15	4776
17	58008	23	58008
12	4287	28	4287
14	41908	25	41908
17	27694	23	27694
12	13908	30	13908
15	21730	22	21730
14	16918	27	16918
15	45169	15	45169
14	25418	19	25418
16	21303	9	21303
16	40122	29	40122
13	1268	20	1268
17	51947	21	51947
15	12050	25	12050
16	8709	22	8709
15	33711	30	33711
13	36310	19	36310
17	48939	20	48939
16	8129	24	8129
17	57388	24	57388
15	47928	26	47928
16	43405	25	43405
16	47851	24	47851
15	10181	23	10181
10	4431	15	4431
11	5394	18	5394
17	52083	22	52083
16	19078	12	19078
19	57160	19	57160
14	20054	19	20054
16	17086	23	17086
14	1446	14	1446
16	38314	20	38314
13	36395	19	36395
16	38048	16	38048
15	36873	18	36873
14	1812	14	1812
15	35702	27	35702
16	53347	21	53347
13	3079	20	3079
16	27648	21	27648
14	5396	22	5396
14	18057	15	18057
16	37078	25	37078
15	45839	23	45839
18	15444	20	15444
15	25005	24	25005
15	29244	21	29244
15	11538	13	11538
16	10026	17	10026
16	45040	27	45040
12	3620	15	3620
16	48953	25	48953
16	4118	22	4118
15	37132	15	37132
16	45358	19	45358
13	21203	19	21203
16	38577	19	38577
17	23671	20	23671
14	18685	25	18685
16	30282	24	30282
5	65	7	65
15	33085	36	33085
16	43506	26	43506
16	38229	22	38229
13	8786	23	8786
15	13204	24	13204
16	41307	29	41307
14	36434	33	36434
15	18599	16	18599
17	5798	18	5798
16	14144	20	14144
13	13007	14	13007
14	42875	26	42875
15	59982	27	59982
16	28451	23	28451
16	44232	19	44232
14	5577	13	5577
15	8097	18	8097
17	55769	17	55769
14	15603	18	15603
15	29488	18	29488
15	35740	26	35740
17	40907	27	40907
16	33605	15	33605
12	12871	25	12871
13	26264	20	26264
15	31159	25	31159
15	51448	22	51448
17	26287	19	26287
16	49844	26	49844
18	58081	20	58081
8	2703	21	2703
16	22928	20	22928
16	17938	23	17938
16	40931	26	40931
15	31713	31	31713
17	31142	21	31142
14	44498	23	44498
13	26092	27	26092
12	4387	20	4387
13	58641	23	58641
15	39099	17	39099
17	47262	19	47262
16	34975	22	34975
14	7549	15	7549
15	31493	31	31493
15	40551	25	40551
16	51997	21	51997
16	27261	23	27261
16	39352	26	39352
16	52223	30	52223
15	16027	26	16027
15	20022	27	20022
15	42313	22	42313
14	28794	25	28794
17	18102	19	18102
16	21367	20	21367
18	28073	22	28073
11	2298	10	2298
17	36138	28	36138
16	43532	34	43532
13	20635	23	20635
16	48722	21	48722
17	28886	19	28886
16	30602	17	30602
15	32622	26	32622
16	36730	29	36730
15	11152	17	11152
16	40342	24	40342
17	43657	14	43657
17	58805	24	58805
16	19694	19	19694
17	33419	22	33419
17	11916	22	11916
16	49445	25	49445
16	9196	15	9196
16	31937	18	31937
16	8109	16	8109
16	14341	21	14341
14	26390	19	26390
15	29476	18	29476
15	18766	24	18766
17	38780	19	38780
15	8125	17	8125
16	54903	26	54903
15	51889	27	51889
17	50635	29	50635
15	20656	24	20656
16	55873	24	55873
15	18117	19	18117
13	29629	19	29629
17	32602	24	32602
13	5621	25	5621
16	30598	20	30598
14	12944	20	12944
15	25629	15	25629
15	29402	19	29402
15	8989	19	8989
17	59047	29	59047
15	35999	20	35999
17	57256	19	57256
16	24844	21	24844
14	21546	14	21546
15	5544	12	5544
16	9304	18	9304
14	12238	25	12238
15	31933	18	31933
14	38779	33	38779
15	31003	29	31003
17	47064	24	47064
15	46903	20	46903
15	2257	22	2257
13	9375	16	9375
15	32265	24	32265
16	54146	26	54146
16	17661	16	17661
15	22900	22	22900
13	14668	22	14668
16	55124	22	55124
15	36130	23	36130
14	44296	20	44296
14	27725	26	27725
17	51245	25	51245
13	17020	25	17020
14	43730	26	43730
13	20647	21	20647
12	26008	21	26008
15	32997	32	32997
18	59615	17	59615
15	30894	12	30894
11	5158	15	5158
15	53275	25	53275
15	43131	21	43131
15	13442	23	13442
14	8405	24	8405
11	506	13	506
17	31660	22	31660
17	52742	17	52742
16	46232	32	46232
13	46887	15	46887
12	3893	21	3893
13	3175	12	3175
11	4900	17	4900
17	58298	32	58298
17	17381	15	17381
16	39208	19	39208
13	2375	14	2375
14	35482	18	35482
17	30452	15	30452
16	19394	16	19394
15	19211	21	19211
16	27450	22	27450
17	21754	16	21754
17	38338	15	38338
17	21368	16	21368
14	58661	31	58661
15	7691	20	7691
17	26526	15	26526
16	51935	23	51935
17	50822	23	50822
15	16319	23	16319
15	36691	19	36691
11	16824	19	16824
14	8350	19	8350
15	34048	28	34048
12	3056	20	3056
16	48626	27	48626
14	20935	26	20935
14	6948	23	6948
17	28152	24	28152
17	1859	20	1859
12	2802	18	2802
17	19566	15	19566
15	41066	10	41066
14	5176	19	5176
18	921	11	921
17	50609	21	50609
15	15319	24	15319
16	22674	19	22674
14	5298	22	5298
14	15765	19	15765
15	20394	19	20394
12	3958	17	3958
16	23455	25	23455
14	23271	25	23271
15	32244	19	32244
16	50628	23	50628
17	39589	20	39589
15	8935	20	8935
14	31934	24	31934
17	56413	22	56413
18	53636	23	53636
14	42334	22	42334
17	42261	22	42261
17	39620	31	39620
17	42767	21	42767
17	41805	19	41805
13	20977	21	20977
16	37722	17	37722
12	2043	23	2043
17	54741	19	54741
17	49912	27	49912
16	55661	28	55661
15	59728	13	59728
17	54687	22	54687
15	41377	28	41377
14	57346	25	57346
17	57153	25	57153
13	14702	26	14702
16	53930	21	53930
16	47780	22	47780
17	39216	14	39216
17	56066	26	56066
13	27054	26	27054
14	32852	25	32852
15	14751	26	14751
16	2873	10	2873
15	15112	12	15112
17	54370	26	54370
14	21991	21	21991
16	1876	16	1876
17	42968	18	42968
17	51441	22	51441
14	21362	15	21362
17	46181	18	46181
16	59366	20	59366
17	47625	26	47625
16	35445	23	35445
14	29206	25	29206
14	16821	18	16821
15	26552	17	26552
12	4311	16	4311
16	38507	20	38507
11	56	7	56
16	55364	29	55364
13	32437	19	32437
14	26005	20	26005
16	11652	21	11652
17	56604	18	56604
16	53059	22	53059
15	44503	27	44503
14	11354	18	11354
17	32283	15	32283
15	35967	20	35967
17	42075	32	42075
16	37842	21	37842
18	54600	22	54600
17	13593	22	13593
16	5635	21	5635
17	44846	18	44846
13	11306	24	11306
15	51815	15	51815
13	20563	29	20563
17	35282	22	35282
16	46360	19	46360
17	56007	22	56007
17	35591	21	35591
17	12828	23	12828
15	7390	21	7390
17	16253	22	16253
17	7445	18	7445
15	11616	14	11616
12	7984	24	7984
17	37621	18	37621
17	32628	19	32628
15	9938	16	9938
14	22788	17	22788
14	28967	24	28967
16	59882	23	59882
17	28422	20	28422
17	50164	22	50164
17	47539	23	47539
17	56588	28	56588
14	10727	16	10727
16	22820	22	22820
15	42948	20	42948
15	43085	24	43085
14	3659	15	3659
15	18538	22	18538
16	55912	23	55912
17	11048	23	11048
18	34791	26	34791
15	23598	22	23598
16	54845	22	54845
15	22758	20	22758
13	23719	14	23719
12	2828	17	2828
12	378	17	378
14	11844	18	11844
17	43766	22	43766
18	44472	16	44472
16	36058	18	36058
17	23073	26	23073
15	29417	24	29417
16	34073	29	34073
14	9362	21	9362
14	28556	18	28556
16	39391	20	39391
15	9244	16	9244
16	33329	23	33329
17	29554	24	29554
16	33134	20	33134
14	29917	26	29917
13	16632	15	16632
17	55954	22	55954
15	49216	21	49216
18	59717	28	59717
16	59612	27	59612
17	47011	29	47011
17	55247	18	55247
17	55577	17	55577
16	18005	21	18005
16	55648	28	55648
16	21034	18	21034
18	54734	20	54734
13	7491	19	7491
17	41152	22	41152
16	38494	19	38494
17	28314	25	28314
17	17209	17	17209
16	37918	19	37918
15	57731	26	57731
15	27633	18	27633
16	47279	20	47279
8	2638	19	2638
17	32874	25	32874
14	12929	18	12929
15	6008	18	6008
15	5883	22	5883
15	29560	18	29560
16	31450	21	31450
17	5628	19	5628
14	37924	19	37924
15	15554	11	15554
15	37608	13	37608
15	24934	15	24934
12	9536	16	9536
16	19493	20	19493
15	41535	15	41535
17	40526	23	40526
17	59890	32	59890
16	58029	24	58029
17	14735	22	14735
16	53691	32	53691
13	15238	25	15238
17	51421	27	51421
14	42870	25	42870
16	16283	17	16283
15	54059	29	54059
16	49893	29	49893
15	49156	22	49156
15	30025	20	30025
15	2821	18	2821
16	55163	23	55163
15	12259	23	12259
14	8732	18	8732
16	33475	18	33475
16	43708	18	43708
15	14360	27	14360
15	35613	11	35613
17	28319	28	28319
15	49036	24	49036
15	22765	19	22765
17	37854	14	37854
15	27921	22	27921
14	25405	14	25405
12	4163	20	4163
16	44766	19	44766
15	23434	18	23434
16	55249	25	55249
16	38456	27	38456
16	38671	17	38671
18	47901	14	47901
12	6229	19	6229
14	21540	21	21540
14	40535	18	40535
15	36639	25	36639
16	47784	26	47784
14	29690	10	29690
15	43015	14	43015
14	1205	16	1205
11	31625	17	31625
14	34679	21	34679
16	26399	21	26399
15	22429	18	22429
16	27296	24	27296
16	54717	22	54717
12	11464	20	11464
17	50061	20	50061
14	8922	17	8922
13	19991	20	19991
16	54333	20	54333
10	4662	22	4662
16	45395	26	45395
14	25779	23	25779
15	45180	22	45180
16	53744	20	53744
13	23850	15	23850
14	17996	18	17996
18	46815	22	46815
16	21742	21	21742
14	58530	24	58530
16	59805	26	59805
16	45877	22	45877
16	42819	20	42819
12	12833	26	12833
16	5775	12	5775
17	50795	19	50795
15	24872	30	24872
16	42478	26	42478
16	27622	24	27622
17	39234	26	39234
14	9773	22	9773
16	22338	26	22338
15	27049	24	27049
16	36185	21	36185
14	31259	20	31259
15	23391	17	23391
14	30518	25	30518
15	12273	21	12273
15	45137	19	45137
15	5364	17	5364
16	38051	27	38051
17	30317	18	30317
17	59107	28	59107
16	18637	26	18637
16	54166	22	54166
15	53454	22	53454
17	41803	18	41803
17	52259	26	52259
15	41607	23	41607
15	38136	24	38136
17	32906	20	32906
13	777	10	777
16	27320	26	27320
16	38680	16	38680
16	51571	26	51571
16	28543	21	28543
16	55485	23	55485
16	56164	22	56164
17	11070	23	11070
16	54853	22	54853
16	38118	24	38118
16	56357	24	56357
15	2463	12	2463
10	1508	13	1508
14	26874	20	26874
17	46645	26	46645
15	32238	23	32238
17	52786	18	52786
16	16961	24	16961
16	11422	21	11422
13	47478	17	47478
15	29577	14	29577
17	39737	25	39737
16	5836	21	5836
16	11183	21	11183
18	54224	29	54224
15	15093	26	15093
18	57895	28	57895
17	39882	21	39882
16	26437	15	26437
17	25609	22	25609
15	13930	18	13930
15	58952	21	58952
17	36679	25	36679
15	34102	12	34102
16	53804	24	53804
14	14796	26	14796
13	6810	19	6810
15	56266	18	56266
17	52656	17	52656
13	33684	20	33684
13	11001	12	11001
13	39300	23	39300
16	42273	16	42273
14	40138	18	40138
17	32612	20	32612
16	26320	27	26320
16	27911	13	27911
16	20089	20	20089
15	3821	14	3821
17	57487	21	57487
16	36177	21	36177
11	8670	23	8670
18	30400	18	30400
13	1101	18	1101
17	56981	23	56981
17	28294	27	28294
11	31225	23	31225
16	36862	19	36862
15	31082	14	31082
16	30033	16	30033
15	33512	23	33512
8	188	14	188
16	24659	17	24659
16	44406	18	44406
16	56454	27	56454
14	17314	30	17314
18	54441	23	54441
16	43806	26	43806
16	32965	17	32965
10	13065	20	13065
16	23943	23	23943
17	41928	25	41928
17	39384	18	39384
16	28205	19	28205
11	2017	17	2017
13	19557	17	19557
14	25692	24	25692
16	41917	23	41917
14	10713	22	10713
17	21297	26	21297
15	19369	20	19369
15	25942	22	25942
17	57258	28	57258
16	57024	31	57024
16	47427	18	47427
16	753	10	753
15	3408	23	3408
18	57290	23	57290
16	38348	23	38348
14	3596	15	3596
19	58300	28	58300
16	59105	27	59105
16	29897	28	29897
15	20206	24	20206
12	24930	24	24930
15	42961	20	42961
13	20500	19	20500
15	43210	20	43210
18	58697	22	58697
15	25056	29	25056
14	45226	29	45226
15	54605	30	54605
16	36122	19	36122
17	12873	15	12873
13	37811	19	37811
17	57418	35	57418
12	32241	13	32241
17	58207	20	58207
15	59712	28	59712
15	22834	25	22834
17	55465	25	55465
16	56735	27	56735
15	46612	32	46612
17	32569	24	32569
15	36494	18	36494
16	20253	17	20253
15	10916	22	10916
17	16441	19	16441
14	18553	17	18553
17	46373	26	46373
16	52841	18	52841
15	46870	22	46870
13	16269	20	16269
15	49398	18	49398
12	11799	15	11799
14	35582	20	35582
16	46249	24	46249
17	55008	23	55008
14	34278	18	34278
16	11305	19	11305
15	16585	21	16585
13	5234	14	5234
15	38403	26	38403
17	29059	22	29059
16	18106	13	18106
17	52566	27	52566
14	26476	20	26476
17	50346	19	50346
16	27124	24	27124
13	2539	25	2539
17	49532	19	49532
17	58940	26	58940
18	59273	24	59273
17	36143	21	36143
15	12119	21	12119
17	56396	26	56396
15	42424	23	42424
15	28559	13	28559
16	51300	23	51300
14	5148	17	5148
16	57752	26	57752
16	38169	15	38169
16	21416	33	21416
17	47149	14	47149
16	26319	20	26319
17	56997	22	56997
14	9750	23	9750
18	57679	29	57679
11	7626	12	7626
17	50615	20	50615
17	49211	21	49211
15	35808	11	35808
14	19673	19	19673
16	43668	31	43668
15	4725	10	4725
15	22501	17	22501
18	34014	22	34014
16	8201	24	8201
15	23545	22	23545
16	7140	14	7140
7	664	14	664
17	38648	16	38648
18	57423	22	57423
17	17692	17	17692
17	51795	26	51795
15	38253	26	38253
14	337	11	337
14	15296	19	15296
16	40924	18	40924
14	33686	18	33686
13	25045	24	25045
15	38602	18	38602
15	17663	16	17663
15	5568	22	5568
14	6874	19	6874
15	34609	24	34609
14	25241	21	25241
17	50541	23	50541
16	15686	19	15686
15	24093	31	24093
12	906	19	906
16	23886	17	23886
16	49131	18	49131
14	802	15	802
15	7377	16	7377
14	26146	18	26146
16	36841	24	36841
15	46024	25	46024
15	15279	24	15279
17	45626	17	45626
13	19798	20	19798
13	9323	16	9323
16	45711	18	45711
17	58719	27	58719
14	1117	19	1117
17	315	12	315
17	59056	19	59056
13	16412	23	16412
18	17590	24	17590
13	9093	15	9093
14	17808	23	17808
16	56191	31	56191
16	26755	19	26755
16	1759	19	1759
17	9980	25	9980
17	27570	18	27570
17	43255	28	43255
15	27443	20	27443
15	37778	25	37778
17	43492	32	43492
18	52925	17	52925
16	50868	16	50868
16	19071	21	19071
15	51772	16	51772
14	13244	20	13244
13	10701	25	10701
17	33041	18	33041
14	20023	25	20023
16	59459	25	59459
17	57492	25	57492
15	36126	16	36126
14	7167	22	7167
17	50255	28	50255
16	53715	18	53715
12	16259	16	16259
15	8063	22	8063
15	26258	19	26258
15	19365	25	19365
14	4368	17	4368
17	29345	17	29345
15	28592	21	28592
14	7718	13	7718
14	6217	19	6217
15	48198	17	48198
14	11512	13	11512
16	20346	22	20346
16	31689	19	31689
13	40788	24	40788
16	35277	26	35277
17	36210	15	36210
16	3400	17	3400
16	12152	18	12152
16	46911	31	46911
17	17149	22	17149
15	45192	21	45192
15	43285	22	43285
15	52959	18	52959
13	16951	21	16951
16	40776	22	40776
12	29084	24	29084
10	469	11	469
17	7383	18	7383
17	59151	24	59151
15	16727	22	16727
14	15445	24	15445
17	1760	13	1760
17	36092	20	36092
13	6127	15	6127
17	41788	15	41788
14	21411	11	21411
16	50196	25	50196
15	24356	17	24356
14	9608	9	9608
16	38059	22	38059
15	21053	14	21053
13	17649	20	17649
12	18846	22	18846
17	56330	16	56330
17	16557	17	16557
16	55056	25	55056
15	28708	21	28708
17	41966	21	41966
17	53229	30	53229
15	13899	20	13899
16	46188	22	46188
14	7202	16	7202
15	42378	18	42378
16	51623	20	51623
15	7670	21	7670
18	49760	14	49760
15	27125	28	27125
11	749	18	749
15	41556	17	41556
16	28884	26	28884
15	36840	23	36840
16	35010	22	35010
15	54979	28	54979
16	32136	24	32136
9	1557	14	1557
16	19334	17	19334
13	18096	27	18096
17	39615	29	39615
16	40386	27	40386
13	35744	21	35744
16	13067	23	13067
16	52300	30	52300
15	29868	23	29868
16	49148	21	49148
16	21007	20	21007
15	18728	22	18728
13	11257	21	11257
16	49786	27	49786
17	18458	18	18458
11	8515	21	8515
17	32890	19	32890
17	34626	28	34626
10	3228	12	3228
14	16181	20	16181
15	28898	20	28898
14	16419	26	16419
16	40259	23	40259
15	11397	19	11397
15	35394	19	35394
14	18168	20	18168
17	7082	16	7082
16	53489	20	53489
16	57782	20	57782
18	47467	21	47467
15	5584	19	5584
16	36886	21	36886
17	57883	23	57883
16	38813	22	38813
16	26033	22	26033
15	26997	22	26997
14	44760	17	44760
15	6498	17	6498
13	16783	23	16783
16	24955	19	24955
13	1649	12	1649
15	35268	26	35268
15	3786	20	3786
14	36275	26	36275
15	11633	16	11633
15	7013	11	7013
15	28807	23	28807
15	16882	17	16882
18	59783	22	59783
15	32065	18	32065
17	57141	27	57141
10	11179	23	11179
14	7459	16	7459
13	15308	13	15308
16	54612	26	54612
18	37299	20	37299
13	49441	23	49441
16	42079	20	42079
16	42883	28	42883
16	58387	24	58387
15	18964	20	18964
15	40765	23	40765
16	21348	15	21348
14	12358	10	12358
14	18855	21	18855
17	57330	23	57330
18	44837	29	44837
15	20161	20	20161
15	20104	21	20104
15	23947	21	23947
11	11604	15	11604
15	8089	22	8089
15	7311	18	7311
14	40411	21	40411
14	24970	19	24970
13	7094	20	7094
15	12475	20	12475
16	22110	18	22110
18	54624	18	54624
17	56285	28	56285
16	13769	15	13769
17	49236	25	49236
16	33584	22	33584
15	39562	25	39562
11	7666	12	7666
17	52818	25	52818
16	37948	27	37948
15	2981	22	2981
16	9934	21	9934
16	51498	26	51498
17	24328	20	24328
15	22291	20	22291
17	55693	25	55693
13	17497	20	17497
16	29374	32	29374
14	27975	20	27975
16	37658	29	37658
14	4704	18	4704
16	24430	21	24430
16	37956	25	37956
14	16307	19	16307
17	32518	15	32518
14	45266	27	45266
15	33069	33	33069
16	57488	26	57488
15	21896	23	21896
19	55949	20	55949
17	23335	24	23335
16	54532	20	54532
16	46070	24	46070
17	48922	22	48922
17	4467	23	4467
16	25631	20	25631
17	56587	23	56587
15	57284	22	57284
17	39930	27	39930
17	59567	15	59567
14	7218	27	7218
14	31427	25	31427
8	246	16	246
12	5860	21	5860
11	3472	14	3472
18	23357	31	23357
17	9197	14	9197
16	11357	12	11357
17	13900	26	13900
16	35787	27	35787
16	38969	23	38969
16	6559	26	6559
12	8304	21	8304
14	586	9	586
15	15979	28	15979
10	5791	16	5791
14	29297	22	29297
16	37874	25	37874
17	38092	22	38092
13	28983	17	28983
14	32406	20	32406
14	24161	15	24161
14	17904	24	17904
16	26143	24	26143
17	50842	17	50842
17	50408	26	50408
15	54077	27	54077
13	13850	15	13850
16	50653	22	50653
17	59936	31	59936
17	53673	20	53673
18	59644	25	59644
13	2870	17	2870
17	45392	20	45392
10	657	19	657
17	53121	22	53121
15	21178	16	21178
15	15977	17	15977
16	59679	33	59679
14	5833	23	5833
15	52915	24	52915
17	52010	19	52010
15	47976	22	47976
13	6235	15	6235
14	26067	21	26067
16	27545	24	27545
16	38640	25	38640
16	26579	23	26579
15	45448	25	45448
16	51864	24	51864
15	29073	14	29073
14	12641	23	12641
15	11496	24	11496
14	3048	16	3048
16	32799	24	32799
13	1697	24	1697
14	30052	16	30052
16	32734	15	32734
15	55370	26	55370
16	58239	27	58239
14	2181	10	2181
15	9386	23	9386
18	51359	23	51359
17	59710	26	59710
16	27390	21	27390
14	5543	19	5543
15	54629	26	54629
14	19399	25	19399
17	29870	22	29870
16	53191	27	53191
12	25633	27	25633
14	32288	26	32288
18	20735	24	20735
16	40625	23	40625
16	35218	20	35218
13	4290	15	4290
17	55174	18	55174
17	47562	21	47562
15	15785	23	15785
16	34573	30	34573
15	20360	21	20360
16	53833	24	53833
14	40976	24	40976
15	53093	27	53093
16	49202	18	49202
16	21413	24	21413
16	23594	15	23594
14	11208	18	11208
16	15151	28	15151
17	59655	22	59655
18	18892	23	18892
14	5197	15	5197
16	14642	20	14642
16	11418	18	11418
12	13444	23	13444
16	43705	22	43705
14	10530	13	10530
17	57250	22	57250
15	18922	27	18922
17	53063	21	53063
16	42441	19	42441
14	23211	25	23211
14	24588	17	24588
15	30002	29	30002
16	35512	26	35512
16	50361	19	50361
13	9180	19	9180
15	16487	16	16487
15	19806	15	19806
16	34733	15	34733
16	37899	14	37899
16	58525	27	58525
16	37844	15	37844
15	9186	21	9186
15	13675	21	13675
14	13851	24	13851
15	8918	20	8918
17	55399	18	55399
11	23559	13	23559
15	6817	12	6817
16	8507	21	8507
16	40184	15	40184
17	50521	21	50521
15	19036	21	19036
14	37434	19	37434
15	48450	27	48450
15	19874	24	19874
11	9005	15	9005
16	13037	13	13037
13	704	14	704
16	16588	16	16588
17	46235	23	46235
13	5034	22	5034
16	20967	14	20967
15	19285	14	19285
17	34372	20	34372
16	55843	28	55843
16	33480	21	33480
17	19909	21	19909
10	9517	16	9517
17	47330	30	47330
17	54720	24	54720
16	54786	20	54786
17	19081	24	19081
14	18344	21	18344
16	25897	20	25897
16	21938	16	21938
16	58528	21	58528
15	17325	24	17325
14	12313	20	12313
